DATETIME,ENTITY_DESCRIPTION_SHORT,y_pred,KEY
2021-09-12 11:30:00,Water Ride,25.46796,Validation
2018-11-02 14:45:00,Pirate Ship,56.538013,Validation
2021-12-14 13:45:00,Flying Coaster,15.495771,Validation
2020-08-18 16:30:00,Flying Coaster,11.759777,Validation
2022-08-04 18:45:00,Flying Coaster,9.63889,Validation
2020-08-12 11:15:00,Flying Coaster,26.492409,Validation
2020-10-29 10:30:00,Flying Coaster,29.612186,Validation
2019-01-01 10:00:00,Water Ride,31.17129,Validation
2022-02-21 15:30:00,Water Ride,25.958803,Validation
2018-10-02 17:00:00,Water Ride,18.577343,Validation
2022-07-27 15:15:00,Flying Coaster,35.700825,Validation
2021-07-23 14:15:00,Water Ride,16.726215,Validation
2021-10-19 15:45:00,Water Ride,27.678522,Validation
2020-07-28 10:15:00,Flying Coaster,11.413963,Validation
2021-06-27 12:30:00,Water Ride,19.753187,Validation
2019-04-21 10:30:00,Flying Coaster,36.62131,Validation
2018-10-14 14:30:00,Flying Coaster,37.574173,Validation
2022-02-26 17:00:00,Pirate Ship,29.358198,Validation
2019-08-16 17:00:00,Water Ride,27.400024,Validation
2020-01-05 16:45:00,Flying Coaster,18.353855,Validation
2022-08-01 18:45:00,Water Ride,24.403057,Validation
2021-12-11 18:00:00,Flying Coaster,9.3984,Validation
2019-12-13 12:15:00,Pirate Ship,15.740591,Validation
2022-06-28 16:45:00,Flying Coaster,13.1858425,Validation
2022-05-02 13:15:00,Pirate Ship,44.18855,Validation
2021-10-13 12:00:00,Water Ride,20.954674,Validation
2020-01-19 14:15:00,Water Ride,23.51526,Validation
2021-10-09 13:30:00,Water Ride,27.204277,Validation
2020-09-11 09:45:00,Flying Coaster,9.95291,Validation
2019-12-24 14:15:00,Pirate Ship,43.078907,Validation
2022-03-08 10:45:00,Pirate Ship,25.880678,Validation
2021-08-28 17:45:00,Flying Coaster,7.292332,Validation
2021-09-07 10:15:00,Pirate Ship,15.039696,Validation
2019-09-15 11:45:00,Water Ride,22.634012,Validation
2019-12-24 12:00:00,Flying Coaster,43.123646,Validation
2022-01-03 11:45:00,Flying Coaster,40.92428,Validation
2019-01-01 13:00:00,Water Ride,32.586174,Validation
2022-04-04 13:00:00,Pirate Ship,33.525578,Validation
2022-04-18 18:00:00,Water Ride,31.372429,Validation
2018-11-06 13:15:00,Flying Coaster,5.768536,Validation
2022-06-06 11:15:00,Pirate Ship,38.822662,Validation
2019-04-23 17:00:00,Water Ride,37.015438,Validation
2019-01-22 10:15:00,Flying Coaster,18.187555,Validation
2020-08-13 16:45:00,Water Ride,10.294815,Validation
2019-12-17 15:30:00,Flying Coaster,11.173709,Validation
2021-12-20 15:45:00,Water Ride,35.612663,Validation
2022-06-29 16:15:00,Flying Coaster,11.9526005,Validation
2018-11-04 12:45:00,Water Ride,26.605942,Validation
2022-06-16 18:15:00,Pirate Ship,28.167496,Validation
2020-09-26 11:45:00,Water Ride,17.348331,Validation
2020-09-24 12:45:00,Flying Coaster,3.6116276,Validation
2019-12-21 19:15:00,Pirate Ship,11.1175375,Validation
2022-08-08 13:15:00,Pirate Ship,41.782017,Validation
2021-09-29 14:00:00,Flying Coaster,10.809263,Validation
2019-12-27 09:15:00,Water Ride,40.729824,Validation
2019-12-24 18:30:00,Pirate Ship,21.079515,Validation
2019-11-02 19:15:00,Flying Coaster,8.591975,Validation
2019-03-25 14:00:00,Flying Coaster,43.42869,Validation
2022-04-25 18:45:00,Water Ride,28.673553,Validation
2021-06-17 12:30:00,Flying Coaster,28.524288,Validation
2021-12-11 10:00:00,Pirate Ship,36.95378,Validation
2020-10-11 15:15:00,Water Ride,19.950603,Validation
2022-05-26 15:30:00,Pirate Ship,30.570261,Validation
2021-08-24 17:45:00,Water Ride,26.154688,Validation
2019-02-28 11:15:00,Water Ride,30.48573,Validation
2019-05-20 13:30:00,Flying Coaster,22.621264,Validation
2021-10-10 13:00:00,Pirate Ship,30.419365,Validation
2022-07-20 09:45:00,Pirate Ship,32.462833,Validation
2022-01-13 16:30:00,Pirate Ship,29.212948,Validation
2022-02-27 17:45:00,Flying Coaster,7.7931395,Validation
2018-11-03 19:00:00,Pirate Ship,20.175426,Validation
2020-08-18 10:45:00,Flying Coaster,21.078686,Validation
2020-08-08 11:00:00,Pirate Ship,27.129812,Validation
2019-12-31 15:30:00,Water Ride,17.89977,Validation
2019-11-12 12:00:00,Water Ride,14.807492,Validation
2021-10-12 16:15:00,Flying Coaster,7.7292633,Validation
2022-06-13 13:00:00,Pirate Ship,42.113132,Validation
2021-12-01 10:45:00,Flying Coaster,22.884787,Validation
2019-08-02 12:15:00,Water Ride,22.70183,Validation
2020-03-01 14:30:00,Flying Coaster,16.900099,Validation
2021-10-31 11:15:00,Pirate Ship,23.116713,Validation
2019-07-22 15:45:00,Flying Coaster,23.841415,Validation
2022-07-07 18:30:00,Flying Coaster,6.163562,Validation
2022-05-31 17:30:00,Flying Coaster,14.1611,Validation
2021-08-20 10:45:00,Water Ride,26.54208,Validation
2021-09-28 10:15:00,Flying Coaster,12.297002,Validation
2018-11-01 16:30:00,Flying Coaster,34.75995,Validation
2022-04-05 19:00:00,Flying Coaster,4.447598,Validation
2020-09-02 12:30:00,Water Ride,9.898464,Validation
2021-10-23 18:00:00,Water Ride,22.155697,Validation
2018-11-24 17:15:00,Flying Coaster,13.77155,Validation
2022-03-15 11:45:00,Water Ride,31.771263,Validation
2021-10-15 11:15:00,Pirate Ship,23.962124,Validation
2021-10-21 13:00:00,Flying Coaster,23.344564,Validation
2022-03-31 11:00:00,Water Ride,16.755198,Validation
2019-04-04 15:45:00,Flying Coaster,10.108304,Validation
2022-03-16 13:00:00,Flying Coaster,30.159866,Validation
2022-01-09 12:45:00,Flying Coaster,24.363188,Validation
2022-08-12 15:45:00,Flying Coaster,10.970643,Validation
2022-03-20 14:30:00,Water Ride,41.400253,Validation
2022-07-05 13:45:00,Water Ride,30.639757,Validation
2019-04-02 17:45:00,Flying Coaster,16.219868,Validation
2022-04-09 12:45:00,Flying Coaster,20.529148,Validation
2020-08-29 17:15:00,Water Ride,29.175644,Validation
2019-10-16 16:15:00,Flying Coaster,14.905789,Validation
2019-01-08 10:00:00,Water Ride,21.243942,Validation
2020-10-14 15:00:00,Flying Coaster,8.042468,Validation
2020-02-27 09:45:00,Water Ride,35.729103,Validation
2022-05-18 13:00:00,Flying Coaster,28.259916,Validation
2018-10-21 15:15:00,Pirate Ship,41.984947,Validation
2021-12-21 09:15:00,Flying Coaster,32.833126,Validation
2021-08-16 10:45:00,Pirate Ship,25.282446,Validation
2020-03-10 12:30:00,Pirate Ship,36.32721,Validation
2019-05-16 13:00:00,Flying Coaster,36.07924,Validation
2021-10-04 10:30:00,Flying Coaster,19.632145,Validation
2019-05-31 17:30:00,Flying Coaster,55.13386,Validation
2022-07-25 13:45:00,Flying Coaster,36.55756,Validation
2022-06-21 10:15:00,Flying Coaster,26.53658,Validation
2021-08-01 13:00:00,Pirate Ship,28.6653,Validation
2018-11-02 19:45:00,Flying Coaster,7.190158,Validation
2022-08-01 15:30:00,Water Ride,28.913067,Validation
2019-06-28 12:30:00,Water Ride,19.354292,Validation
2021-08-29 10:45:00,Flying Coaster,25.984074,Validation
2020-02-12 12:15:00,Pirate Ship,20.071594,Validation
2022-03-29 12:30:00,Water Ride,26.185745,Validation
2020-01-20 11:30:00,Flying Coaster,7.3843126,Validation
2020-10-29 10:30:00,Water Ride,26.124592,Validation
2021-10-09 13:30:00,Flying Coaster,36.646782,Validation
2018-12-31 18:00:00,Flying Coaster,14.221311,Validation
2020-10-16 09:30:00,Water Ride,11.766622,Validation
2021-07-25 13:15:00,Flying Coaster,12.850864,Validation
2021-08-05 18:00:00,Pirate Ship,26.648886,Validation
2020-02-18 11:45:00,Flying Coaster,41.28838,Validation
2021-08-18 12:30:00,Pirate Ship,32.824436,Validation
2019-09-28 19:00:00,Water Ride,24.988014,Validation
2021-08-09 11:15:00,Water Ride,26.558218,Validation
2022-03-15 11:45:00,Pirate Ship,37.60306,Validation
2022-06-30 13:15:00,Pirate Ship,35.674282,Validation
2021-12-26 19:45:00,Pirate Ship,9.673018,Validation
2022-08-14 19:15:00,Flying Coaster,1.4652989,Validation
2020-01-03 16:30:00,Pirate Ship,29.471298,Validation
2021-11-07 16:15:00,Flying Coaster,8.824974,Validation
2021-11-26 13:45:00,Pirate Ship,27.369925,Validation
2021-09-02 17:45:00,Water Ride,10.623756,Validation
2019-09-08 17:30:00,Flying Coaster,10.260122,Validation
2020-02-29 12:00:00,Flying Coaster,43.628574,Validation
2020-08-12 17:15:00,Water Ride,14.533594,Validation
2019-08-22 17:15:00,Water Ride,31.29322,Validation
2022-02-24 10:15:00,Water Ride,30.476448,Validation
2022-07-08 10:15:00,Flying Coaster,21.037981,Validation
2021-07-17 13:30:00,Pirate Ship,32.260914,Validation
2022-04-23 20:15:00,Pirate Ship,19.389925,Validation
2020-10-16 11:45:00,Flying Coaster,20.726582,Validation
2020-01-13 15:15:00,Flying Coaster,11.833676,Validation
2022-02-09 14:30:00,Flying Coaster,18.709211,Validation
2018-10-23 17:00:00,Water Ride,18.201029,Validation
2019-07-24 11:15:00,Flying Coaster,30.712715,Validation
2019-01-09 12:45:00,Water Ride,18.242165,Validation
2020-09-10 15:15:00,Water Ride,8.377099,Validation
2020-08-30 11:45:00,Pirate Ship,24.425444,Validation
2019-05-16 13:00:00,Water Ride,27.07849,Validation
2019-03-03 14:30:00,Water Ride,34.842297,Validation
2019-02-11 14:00:00,Flying Coaster,29.673704,Validation
2019-12-30 11:30:00,Water Ride,29.571012,Validation
2020-10-22 11:30:00,Pirate Ship,18.869427,Validation
2022-04-16 19:15:00,Water Ride,32.250763,Validation
2022-04-11 10:45:00,Water Ride,35.654865,Validation
2022-07-14 09:45:00,Pirate Ship,60.159492,Validation
2020-02-20 14:30:00,Flying Coaster,25.532707,Validation
2020-08-12 17:15:00,Flying Coaster,16.56429,Validation
2020-10-08 11:45:00,Pirate Ship,8.459688,Validation
2020-02-24 13:30:00,Flying Coaster,41.504726,Validation
2022-02-09 11:00:00,Pirate Ship,30.537565,Validation
2018-12-22 13:45:00,Water Ride,41.84197,Validation
2018-11-17 12:15:00,Water Ride,28.843096,Validation
2020-07-13 18:00:00,Flying Coaster,9.988287,Validation
2022-01-11 10:00:00,Pirate Ship,24.366661,Validation
2021-08-19 18:45:00,Water Ride,15.234169,Validation
2022-03-21 12:15:00,Water Ride,30.372936,Validation
2022-04-12 10:30:00,Flying Coaster,38.24559,Validation
2021-10-30 16:45:00,Flying Coaster,31.739498,Validation
2020-09-16 12:45:00,Flying Coaster,4.166289,Validation
2018-10-28 19:00:00,Pirate Ship,18.601862,Validation
2019-05-02 10:15:00,Water Ride,28.248178,Validation
2018-10-08 15:30:00,Flying Coaster,20.819944,Validation
2020-08-05 16:30:00,Flying Coaster,19.23548,Validation
2019-09-07 19:45:00,Flying Coaster,1.7076994,Validation
2020-08-02 12:00:00,Pirate Ship,30.92582,Validation
2020-08-09 16:45:00,Water Ride,18.918434,Validation
2022-06-26 09:45:00,Flying Coaster,25.207924,Validation
2021-11-12 13:45:00,Pirate Ship,33.39278,Validation
2018-10-26 18:30:00,Flying Coaster,10.02067,Validation
2021-12-09 17:00:00,Water Ride,18.409727,Validation
2019-09-23 17:30:00,Water Ride,18.727678,Validation
2021-11-26 13:45:00,Water Ride,25.192814,Validation
