DATETIME,ENTITY_DESCRIPTION_SHORT,y_pred,KEY
2021-09-04 17:45:00,Flying Coaster,13.265065,Validation
2020-01-06 16:00:00,Pirate Ship,5.3381667,Validation
2022-03-20 09:30:00,Water Ride,32.40788,Validation
2019-08-04 14:45:00,Flying Coaster,24.803738,Validation
2019-04-17 17:15:00,Flying Coaster,44.421307,Validation
2019-01-02 17:15:00,Flying Coaster,29.447342,Validation
2019-06-09 14:15:00,Water Ride,34.967365,Validation
2022-04-23 20:15:00,Flying Coaster,5.1436744,Validation
2019-11-16 10:45:00,Flying Coaster,48.758133,Validation
2019-09-14 11:15:00,Water Ride,38.28716,Validation
2022-05-18 13:00:00,Water Ride,31.342543,Validation
2019-07-20 11:30:00,Flying Coaster,29.371035,Validation
2019-01-05 13:30:00,Water Ride,36.42832,Validation
2021-11-06 17:15:00,Pirate Ship,24.619932,Validation
2022-04-12 14:45:00,Water Ride,33.743946,Validation
2021-09-25 16:30:00,Flying Coaster,27.21028,Validation
2019-09-09 15:30:00,Flying Coaster,13.351954,Validation
2020-03-03 17:15:00,Pirate Ship,23.257702,Validation
2022-04-26 17:00:00,Water Ride,34.79217,Validation
2022-01-04 13:30:00,Pirate Ship,44.12742,Validation
2021-07-30 12:30:00,Pirate Ship,22.580545,Validation
2020-07-27 14:15:00,Pirate Ship,27.281408,Validation
2022-04-19 12:15:00,Pirate Ship,41.595592,Validation
2022-06-07 18:45:00,Water Ride,26.726656,Validation
2020-03-02 16:15:00,Water Ride,27.450369,Validation
2018-12-01 11:00:00,Flying Coaster,46.136196,Validation
2021-09-19 17:15:00,Water Ride,21.817202,Validation
2019-08-16 20:00:00,Flying Coaster,10.99909,Validation
2019-08-07 13:00:00,Water Ride,41.33423,Validation
2020-09-11 14:30:00,Pirate Ship,18.24148,Validation
2019-03-23 10:00:00,Water Ride,39.8033,Validation
2021-11-18 19:00:00,Water Ride,1.2607133,Validation
2022-05-14 16:15:00,Flying Coaster,27.44464,Validation
2020-08-05 13:30:00,Flying Coaster,30.622686,Validation
2022-03-05 18:30:00,Pirate Ship,14.030141,Validation
2021-07-01 09:45:00,Pirate Ship,18.203037,Validation
2022-06-09 17:15:00,Flying Coaster,13.886818,Validation
2022-05-02 19:15:00,Pirate Ship,27.647793,Validation
2019-03-02 15:45:00,Flying Coaster,38.478653,Validation
2019-09-04 12:00:00,Flying Coaster,25.593935,Validation
2022-02-22 14:30:00,Water Ride,32.64334,Validation
2020-08-05 11:15:00,Flying Coaster,25.919146,Validation
2022-06-17 18:00:00,Flying Coaster,6.766823,Validation
2022-04-28 13:15:00,Water Ride,35.12937,Validation
2022-04-21 18:00:00,Flying Coaster,8.639842,Validation
2019-08-07 13:00:00,Flying Coaster,46.928997,Validation
2021-08-06 11:45:00,Pirate Ship,15.912844,Validation
2022-06-17 14:15:00,Pirate Ship,34.376663,Validation
2021-06-23 14:00:00,Flying Coaster,31.44922,Validation
2018-10-04 13:15:00,Pirate Ship,38.729107,Validation
2019-10-06 11:00:00,Water Ride,22.214476,Validation
2019-08-18 13:30:00,Water Ride,24.082365,Validation
2020-10-27 14:00:00,Flying Coaster,26.641962,Validation
2021-07-25 16:00:00,Flying Coaster,-0.2787784,Validation
2019-04-23 10:45:00,Water Ride,39.227062,Validation
2019-06-24 13:15:00,Flying Coaster,47.649586,Validation
2021-10-19 13:15:00,Water Ride,32.878414,Validation
2020-09-10 13:15:00,Pirate Ship,14.21845,Validation
2020-02-26 18:15:00,Pirate Ship,6.2345214,Validation
2022-04-15 11:00:00,Water Ride,38.795853,Validation
2021-10-07 15:15:00,Water Ride,19.541084,Validation
2019-02-04 13:45:00,Water Ride,17.723106,Validation
2020-02-13 15:15:00,Flying Coaster,6.1159296,Validation
2018-10-07 11:30:00,Water Ride,24.731375,Validation
2022-01-19 09:15:00,Pirate Ship,23.536541,Validation
2022-02-01 12:30:00,Water Ride,12.330364,Validation
2020-07-15 10:00:00,Water Ride,11.267933,Validation
2020-08-19 10:15:00,Flying Coaster,20.948124,Validation
2022-05-06 13:45:00,Pirate Ship,44.4394,Validation
2019-07-29 16:15:00,Flying Coaster,24.429684,Validation
2022-07-13 10:00:00,Pirate Ship,51.582703,Validation
2021-06-17 15:15:00,Pirate Ship,11.911988,Validation
2020-09-13 13:15:00,Pirate Ship,31.86463,Validation
2018-12-26 09:30:00,Water Ride,44.183147,Validation
2020-08-08 15:15:00,Pirate Ship,40.236404,Validation
2019-11-25 12:15:00,Water Ride,19.492569,Validation
2020-07-16 15:45:00,Water Ride,16.323336,Validation
2021-11-21 12:45:00,Flying Coaster,21.356268,Validation
2020-02-23 17:15:00,Flying Coaster,12.434652,Validation
2022-07-27 15:15:00,Water Ride,27.9762,Validation
2020-10-04 11:45:00,Pirate Ship,21.41307,Validation
2022-06-11 10:30:00,Flying Coaster,26.630962,Validation
2021-07-30 17:45:00,Pirate Ship,23.982271,Validation
2021-09-05 12:00:00,Water Ride,23.48283,Validation
2019-01-12 10:00:00,Water Ride,35.637516,Validation
2020-07-29 13:30:00,Flying Coaster,23.982924,Validation
2019-03-20 17:15:00,Flying Coaster,30.83148,Validation
2022-08-13 13:45:00,Pirate Ship,31.239784,Validation
2019-12-19 15:30:00,Pirate Ship,28.662405,Validation
2019-07-18 15:30:00,Water Ride,17.20967,Validation
2022-08-03 13:45:00,Water Ride,30.24259,Validation
2022-03-25 13:30:00,Pirate Ship,32.98467,Validation
2020-01-05 13:15:00,Water Ride,42.19109,Validation
2022-06-17 20:30:00,Flying Coaster,5.312583,Validation
2019-12-29 18:30:00,Pirate Ship,30.319971,Validation
2019-09-05 11:30:00,Flying Coaster,20.406616,Validation
2020-10-24 10:15:00,Flying Coaster,41.026928,Validation
2019-02-20 15:30:00,Flying Coaster,13.469545,Validation
2019-06-21 12:00:00,Water Ride,25.303865,Validation
2022-04-09 17:15:00,Flying Coaster,5.8257346,Validation
2022-05-29 10:15:00,Water Ride,42.671616,Validation
2022-05-23 15:15:00,Flying Coaster,14.343745,Validation
2022-02-19 11:30:00,Flying Coaster,37.690712,Validation
2022-05-14 18:45:00,Water Ride,24.054653,Validation
2022-05-04 18:45:00,Pirate Ship,36.386982,Validation
2022-07-20 16:15:00,Pirate Ship,47.0765,Validation
2022-04-20 20:30:00,Flying Coaster,4.863228,Validation
2019-09-13 13:00:00,Water Ride,24.307291,Validation
2021-06-27 16:00:00,Flying Coaster,21.445766,Validation
2021-12-28 14:30:00,Flying Coaster,42.231495,Validation
2022-02-15 17:00:00,Flying Coaster,3.6718433,Validation
2021-09-12 11:30:00,Water Ride,22.225512,Validation
2018-11-02 14:45:00,Pirate Ship,70.79591,Validation
2021-12-14 13:45:00,Flying Coaster,28.659212,Validation
2020-08-18 16:30:00,Flying Coaster,9.039803,Validation
2022-08-04 18:45:00,Flying Coaster,7.5458035,Validation
2020-08-12 11:15:00,Flying Coaster,23.91158,Validation
2020-10-29 10:30:00,Flying Coaster,29.939003,Validation
2019-01-01 10:00:00,Water Ride,30.72006,Validation
2022-02-21 15:30:00,Water Ride,28.12252,Validation
2018-10-02 17:00:00,Water Ride,18.132336,Validation
2022-07-27 15:15:00,Flying Coaster,19.271957,Validation
2021-07-23 14:15:00,Water Ride,15.476887,Validation
2021-10-19 15:45:00,Water Ride,24.170288,Validation
2020-07-28 10:15:00,Flying Coaster,23.14027,Validation
2021-06-27 12:30:00,Water Ride,15.343361,Validation
2019-04-21 10:30:00,Flying Coaster,40.77298,Validation
2018-10-14 14:30:00,Flying Coaster,34.83023,Validation
2022-02-26 17:00:00,Pirate Ship,22.997557,Validation
2019-08-16 17:00:00,Water Ride,27.236778,Validation
2020-01-05 16:45:00,Flying Coaster,5.8728437,Validation
2022-08-01 18:45:00,Water Ride,25.793036,Validation
2021-12-11 18:00:00,Flying Coaster,8.421229,Validation
2019-12-13 12:15:00,Pirate Ship,25.167055,Validation
2022-06-28 16:45:00,Flying Coaster,13.581108,Validation
2022-05-02 13:15:00,Pirate Ship,49.268665,Validation
2021-10-13 12:00:00,Water Ride,18.813828,Validation
2020-01-19 14:15:00,Water Ride,25.134823,Validation
2021-10-09 13:30:00,Water Ride,31.29726,Validation
2020-09-11 09:45:00,Flying Coaster,27.589298,Validation
2019-12-24 14:15:00,Pirate Ship,40.82652,Validation
2022-03-08 10:45:00,Pirate Ship,29.422436,Validation
2021-08-28 17:45:00,Flying Coaster,12.102387,Validation
2021-09-07 10:15:00,Pirate Ship,14.930884,Validation
2019-09-15 11:45:00,Water Ride,25.495556,Validation
2019-12-24 12:00:00,Flying Coaster,37.47665,Validation
2022-01-03 11:45:00,Flying Coaster,43.191666,Validation
2019-01-01 13:00:00,Water Ride,34.477028,Validation
2022-04-04 13:00:00,Pirate Ship,35.618305,Validation
2022-04-18 18:00:00,Water Ride,33.98737,Validation
2018-11-06 13:15:00,Flying Coaster,5.873415,Validation
2022-06-06 11:15:00,Pirate Ship,39.006226,Validation
2019-04-23 17:00:00,Water Ride,39.94957,Validation
2019-01-22 10:15:00,Flying Coaster,5.8787503,Validation
2020-08-13 16:45:00,Water Ride,13.426055,Validation
2019-12-17 15:30:00,Flying Coaster,9.236038,Validation
2021-12-20 15:45:00,Water Ride,34.338917,Validation
2022-06-29 16:15:00,Flying Coaster,10.465075,Validation
2018-11-04 12:45:00,Water Ride,34.54853,Validation
2022-06-16 18:15:00,Pirate Ship,41.621964,Validation
2020-09-26 11:45:00,Water Ride,20.644535,Validation
2020-09-24 12:45:00,Flying Coaster,4.775705,Validation
2019-12-21 19:15:00,Pirate Ship,16.936863,Validation
2022-08-08 13:15:00,Pirate Ship,37.461456,Validation
2021-09-29 14:00:00,Flying Coaster,9.431094,Validation
2019-12-27 09:15:00,Water Ride,29.588285,Validation
2019-12-24 18:30:00,Pirate Ship,27.97462,Validation
2019-11-02 19:15:00,Flying Coaster,8.709115,Validation
2019-03-25 14:00:00,Flying Coaster,45.251118,Validation
2022-04-25 18:45:00,Water Ride,31.577793,Validation
2021-06-17 12:30:00,Flying Coaster,27.172459,Validation
2021-12-11 10:00:00,Pirate Ship,31.57101,Validation
2020-10-11 15:15:00,Water Ride,16.933298,Validation
2022-05-26 15:30:00,Pirate Ship,23.917645,Validation
2021-08-24 17:45:00,Water Ride,24.894794,Validation
2019-02-28 11:15:00,Water Ride,22.586014,Validation
2019-05-20 13:30:00,Flying Coaster,25.6026,Validation
2021-10-10 13:00:00,Pirate Ship,34.217857,Validation
2022-07-20 09:45:00,Pirate Ship,37.39417,Validation
2022-01-13 16:30:00,Pirate Ship,34.236374,Validation
2022-02-27 17:45:00,Flying Coaster,6.3166714,Validation
2018-11-03 19:00:00,Pirate Ship,38.166275,Validation
2020-08-18 10:45:00,Flying Coaster,27.091208,Validation
2020-08-08 11:00:00,Pirate Ship,31.126982,Validation
2019-12-31 15:30:00,Water Ride,9.269391,Validation
2019-11-12 12:00:00,Water Ride,21.669073,Validation
2021-10-12 16:15:00,Flying Coaster,8.767851,Validation
2022-06-13 13:00:00,Pirate Ship,35.06851,Validation
2021-12-01 10:45:00,Flying Coaster,26.952877,Validation
2019-08-02 12:15:00,Water Ride,26.844358,Validation
2020-03-01 14:30:00,Flying Coaster,21.00995,Validation
2021-10-31 11:15:00,Pirate Ship,27.530693,Validation
2019-07-22 15:45:00,Flying Coaster,28.181599,Validation
2022-07-07 18:30:00,Flying Coaster,5.234335,Validation
2022-05-31 17:30:00,Flying Coaster,12.269466,Validation
2021-08-20 10:45:00,Water Ride,31.06605,Validation
2021-09-28 10:15:00,Flying Coaster,11.6173115,Validation
2018-11-01 16:30:00,Flying Coaster,34.294456,Validation
2022-04-05 19:00:00,Flying Coaster,3.4748523,Validation
2020-09-02 12:30:00,Water Ride,9.766563,Validation
2021-10-23 18:00:00,Water Ride,16.340084,Validation
2018-11-24 17:15:00,Flying Coaster,18.775513,Validation
2022-03-15 11:45:00,Water Ride,34.53723,Validation
2021-10-15 11:15:00,Pirate Ship,20.442783,Validation
2021-10-21 13:00:00,Flying Coaster,25.475613,Validation
2022-03-31 11:00:00,Water Ride,26.845966,Validation
2019-04-04 15:45:00,Flying Coaster,5.095444,Validation
2022-03-16 13:00:00,Flying Coaster,23.13487,Validation
2022-01-09 12:45:00,Flying Coaster,31.481758,Validation
2022-08-12 15:45:00,Flying Coaster,12.284586,Validation
2022-03-20 14:30:00,Water Ride,42.830456,Validation
2022-07-05 13:45:00,Water Ride,30.806955,Validation
2019-04-02 17:45:00,Flying Coaster,13.6833,Validation
2022-04-09 12:45:00,Flying Coaster,31.797758,Validation
2020-08-29 17:15:00,Water Ride,28.4369,Validation
2019-10-16 16:15:00,Flying Coaster,10.098645,Validation
2019-01-08 10:00:00,Water Ride,13.629291,Validation
2020-10-14 15:00:00,Flying Coaster,6.71947,Validation
2020-02-27 09:45:00,Water Ride,36.117313,Validation
2022-05-18 13:00:00,Flying Coaster,31.01641,Validation
2018-10-21 15:15:00,Pirate Ship,43.09438,Validation
2021-12-21 09:15:00,Flying Coaster,27.644728,Validation
2021-08-16 10:45:00,Pirate Ship,23.355433,Validation
2020-03-10 12:30:00,Pirate Ship,21.381287,Validation
2019-05-16 13:00:00,Flying Coaster,23.53892,Validation
2021-10-04 10:30:00,Flying Coaster,13.781295,Validation
2019-05-31 17:30:00,Flying Coaster,44.503315,Validation
2022-07-25 13:45:00,Flying Coaster,35.685364,Validation
2022-06-21 10:15:00,Flying Coaster,32.57431,Validation
2021-08-01 13:00:00,Pirate Ship,29.84398,Validation
2018-11-02 19:45:00,Flying Coaster,14.091061,Validation
2022-08-01 15:30:00,Water Ride,24.014124,Validation
2019-06-28 12:30:00,Water Ride,24.199686,Validation
2021-08-29 10:45:00,Flying Coaster,25.200315,Validation
2020-02-12 12:15:00,Pirate Ship,21.38342,Validation
2022-03-29 12:30:00,Water Ride,26.31358,Validation
2020-01-20 11:30:00,Flying Coaster,19.332005,Validation
2020-10-29 10:30:00,Water Ride,19.650774,Validation
2021-10-09 13:30:00,Flying Coaster,39.42961,Validation
2018-12-31 18:00:00,Flying Coaster,14.497797,Validation
2020-10-16 09:30:00,Water Ride,14.454152,Validation
2021-07-25 13:15:00,Flying Coaster,5.079274,Validation
2021-08-05 18:00:00,Pirate Ship,27.931353,Validation
2020-02-18 11:45:00,Flying Coaster,46.48787,Validation
2021-08-18 12:30:00,Pirate Ship,31.66634,Validation
2019-09-28 19:00:00,Water Ride,9.509579,Validation
2021-08-09 11:15:00,Water Ride,31.09913,Validation
2022-03-15 11:45:00,Pirate Ship,34.633987,Validation
2022-06-30 13:15:00,Pirate Ship,32.514313,Validation
2021-12-26 19:45:00,Pirate Ship,22.900719,Validation
2022-08-14 19:15:00,Flying Coaster,6.3729978,Validation
2020-01-03 16:30:00,Pirate Ship,29.144135,Validation
2021-11-07 16:15:00,Flying Coaster,7.632058,Validation
2021-11-26 13:45:00,Pirate Ship,27.245754,Validation
2021-09-02 17:45:00,Water Ride,21.962461,Validation
2019-09-08 17:30:00,Flying Coaster,12.397775,Validation
2020-02-29 12:00:00,Flying Coaster,51.1975,Validation
2020-08-12 17:15:00,Water Ride,13.610872,Validation
2019-08-22 17:15:00,Water Ride,33.538628,Validation
2022-02-24 10:15:00,Water Ride,24.952484,Validation
2022-07-08 10:15:00,Flying Coaster,24.768763,Validation
2021-07-17 13:30:00,Pirate Ship,31.317509,Validation
2022-04-23 20:15:00,Pirate Ship,22.814522,Validation
2020-10-16 11:45:00,Flying Coaster,19.328611,Validation
2020-01-13 15:15:00,Flying Coaster,18.65762,Validation
2022-02-09 14:30:00,Flying Coaster,18.384924,Validation
2018-10-23 17:00:00,Water Ride,26.842428,Validation
2019-07-24 11:15:00,Flying Coaster,24.95991,Validation
2019-01-09 12:45:00,Water Ride,16.465424,Validation
2020-09-10 15:15:00,Water Ride,9.785369,Validation
2020-08-30 11:45:00,Pirate Ship,11.916471,Validation
2019-05-16 13:00:00,Water Ride,20.119717,Validation
2019-03-03 14:30:00,Water Ride,31.884111,Validation
2019-02-11 14:00:00,Flying Coaster,38.367626,Validation
2019-12-30 11:30:00,Water Ride,29.15823,Validation
2020-10-22 11:30:00,Pirate Ship,27.821976,Validation
2022-04-16 19:15:00,Water Ride,24.599005,Validation
2022-04-11 10:45:00,Water Ride,38.204197,Validation
2022-07-14 09:45:00,Pirate Ship,38.362675,Validation
2020-02-20 14:30:00,Flying Coaster,34.413105,Validation
2020-08-12 17:15:00,Flying Coaster,15.007811,Validation
2020-10-08 11:45:00,Pirate Ship,8.548399,Validation
2020-02-24 13:30:00,Flying Coaster,42.50899,Validation
2022-02-09 11:00:00,Pirate Ship,30.578243,Validation
2018-12-22 13:45:00,Water Ride,41.04869,Validation
2018-11-17 12:15:00,Water Ride,44.163425,Validation
2020-07-13 18:00:00,Flying Coaster,0.3006226,Validation
2022-01-11 10:00:00,Pirate Ship,28.34928,Validation
2021-08-19 18:45:00,Water Ride,28.3975,Validation
2022-03-21 12:15:00,Water Ride,32.410908,Validation
2022-04-12 10:30:00,Flying Coaster,38.31376,Validation
2021-10-30 16:45:00,Flying Coaster,30.50024,Validation
2020-09-16 12:45:00,Flying Coaster,2.933155,Validation
2018-10-28 19:00:00,Pirate Ship,29.428213,Validation
2019-05-02 10:15:00,Water Ride,38.48373,Validation
2018-10-08 15:30:00,Flying Coaster,7.2198853,Validation
2020-08-05 16:30:00,Flying Coaster,17.741314,Validation
2019-09-07 19:45:00,Flying Coaster,8.427527,Validation
2020-08-02 12:00:00,Pirate Ship,25.79697,Validation
2020-08-09 16:45:00,Water Ride,19.318207,Validation
2022-06-26 09:45:00,Flying Coaster,24.9716,Validation
2021-11-12 13:45:00,Pirate Ship,33.092342,Validation
2018-10-26 18:30:00,Flying Coaster,12.370469,Validation
2021-12-09 17:00:00,Water Ride,26.630642,Validation
2019-09-23 17:30:00,Water Ride,9.625622,Validation
2021-11-26 13:45:00,Water Ride,26.606691,Validation
