DATETIME,ENTITY_DESCRIPTION_SHORT,y_pred,KEY
2022-02-13 13:45:00,Water Ride,36.9,Validation
2019-10-20 14:15:00,Water Ride,29.15,Validation
2019-09-17 10:30:00,Water Ride,15.633333333333333,Validation
2018-12-18 15:15:00,Flying Coaster,8.483333333333333,Validation
2021-12-06 14:00:00,Flying Coaster,38.6,Validation
2020-07-29 10:30:00,Water Ride,18.666666666666668,Validation
2019-02-11 10:00:00,Water Ride,22.733333333333334,Validation
2020-09-23 10:45:00,Water Ride,8.2,Validation
2019-10-22 11:15:00,Flying Coaster,28.333333333333332,Validation
2018-10-19 17:00:00,Water Ride,33.2,Validation
2021-08-03 11:45:00,Pirate Ship,26.166666666666668,Validation
2018-10-08 13:30:00,Flying Coaster,20.266666666666666,Validation
2019-06-23 10:00:00,Water Ride,28.216666666666665,Validation
2019-04-11 13:30:00,Flying Coaster,43.916666666666664,Validation
2018-10-05 15:15:00,Pirate Ship,27.716666666666665,Validation
2022-05-15 18:15:00,Pirate Ship,23.15,Validation
2019-06-25 12:00:00,Flying Coaster,36.95,Validation
2022-07-28 11:45:00,Water Ride,31.1,Validation
2021-07-23 16:30:00,Flying Coaster,5.75,Validation
2022-03-23 12:00:00,Flying Coaster,29.383333333333333,Validation
2021-08-22 15:45:00,Pirate Ship,31.216666666666665,Validation
2021-11-23 11:30:00,Water Ride,24.5,Validation
2019-07-16 16:30:00,Flying Coaster,21.133333333333333,Validation
2022-01-24 14:15:00,Water Ride,14.15,Validation
2021-07-27 09:30:00,Flying Coaster,9.75,Validation
2020-08-07 14:45:00,Water Ride,15.183333333333334,Validation
2019-12-07 11:45:00,Flying Coaster,40.03333333333333,Validation
2019-10-23 18:30:00,Flying Coaster,13.066666666666666,Validation
2022-05-14 13:00:00,Pirate Ship,44.06666666666667,Validation
2021-09-04 11:00:00,Flying Coaster,21.2,Validation
2018-11-03 16:15:00,Flying Coaster,45.0,Validation
2021-11-16 16:45:00,Pirate Ship,8.35,Validation
2022-04-02 11:45:00,Water Ride,37.11666666666667,Validation
2019-11-29 19:45:00,Flying Coaster,5.316666666666666,Validation
2022-07-17 17:00:00,Pirate Ship,22.416666666666668,Validation
2019-05-30 17:15:00,Flying Coaster,22.566666666666666,Validation
2022-01-07 13:30:00,Water Ride,31.55,Validation
2021-07-05 17:30:00,Pirate Ship,10.95,Validation
2022-05-02 09:30:00,Pirate Ship,46.416666666666664,Validation
2021-08-23 17:00:00,Water Ride,31.883333333333333,Validation
2021-07-04 17:00:00,Flying Coaster,29.566666666666666,Validation
2019-01-13 15:45:00,Water Ride,24.4,Validation
2020-10-18 11:30:00,Pirate Ship,32.68333333333333,Validation
2021-08-30 11:45:00,Water Ride,29.566666666666666,Validation
2021-08-17 10:30:00,Flying Coaster,20.183333333333334,Validation
2019-03-15 09:45:00,Flying Coaster,24.35,Validation
2022-01-21 15:30:00,Pirate Ship,22.483333333333334,Validation
2020-01-17 16:15:00,Pirate Ship,31.983333333333334,Validation
2019-09-17 16:00:00,Water Ride,17.65,Validation
2019-08-06 14:15:00,Flying Coaster,34.4,Validation
2020-08-25 16:30:00,Water Ride,23.983333333333334,Validation
2018-11-04 09:45:00,Water Ride,34.483333333333334,Validation
2020-10-05 15:45:00,Flying Coaster,5.166666666666667,Validation
2022-05-27 18:30:00,Flying Coaster,8.083333333333334,Validation
2018-12-15 19:45:00,Flying Coaster,6.616666666666666,Validation
2019-12-27 20:15:00,Pirate Ship,4.183333333333334,Validation
2022-08-12 11:15:00,Water Ride,32.166666666666664,Validation
2021-11-13 19:30:00,Water Ride,14.233333333333333,Validation
2022-06-01 12:15:00,Pirate Ship,51.36666666666667,Validation
2020-03-12 17:45:00,Pirate Ship,4.933333333333334,Validation
2019-07-17 11:30:00,Water Ride,30.316666666666666,Validation
2022-03-22 10:15:00,Water Ride,29.95,Validation
2021-11-12 11:45:00,Flying Coaster,26.283333333333335,Validation
2020-08-04 10:15:00,Flying Coaster,26.95,Validation
2019-05-30 19:30:00,Water Ride,22.95,Validation
2018-10-17 10:45:00,Pirate Ship,23.816666666666666,Validation
2022-03-28 13:00:00,Flying Coaster,39.53333333333333,Validation
2022-07-23 10:30:00,Flying Coaster,24.766666666666666,Validation
2020-07-17 13:45:00,Water Ride,13.1,Validation
2019-05-29 11:45:00,Water Ride,26.933333333333334,Validation
2020-01-23 09:30:00,Flying Coaster,7.55,Validation
2021-08-26 10:15:00,Pirate Ship,29.616666666666667,Validation
2022-01-27 14:00:00,Pirate Ship,12.966666666666667,Validation
2018-11-26 12:15:00,Flying Coaster,13.166666666666666,Validation
2018-10-10 11:30:00,Water Ride,16.6,Validation
2022-03-11 09:15:00,Pirate Ship,28.683333333333334,Validation
2022-07-03 17:30:00,Flying Coaster,22.266666666666666,Validation
2022-06-30 10:45:00,Water Ride,25.9,Validation
2021-12-21 19:30:00,Flying Coaster,5.683333333333334,Validation
2022-05-09 17:00:00,Pirate Ship,36.81666666666667,Validation
2019-02-02 15:30:00,Flying Coaster,25.15,Validation
2020-10-23 10:00:00,Water Ride,23.3,Validation
2021-11-16 12:45:00,Pirate Ship,13.416666666666666,Validation
2022-01-07 13:45:00,Pirate Ship,46.3,Validation
2019-07-23 13:45:00,Water Ride,22.383333333333333,Validation
2019-03-15 15:15:00,Water Ride,18.266666666666666,Validation
2022-03-14 13:30:00,Pirate Ship,37.2,Validation
2020-08-09 14:15:00,Water Ride,21.783333333333335,Validation
2019-02-26 13:45:00,Flying Coaster,32.88333333333333,Validation
2022-05-27 18:45:00,Flying Coaster,14.45,Validation
2021-10-03 13:45:00,Water Ride,21.3,Validation
2019-12-12 16:30:00,Flying Coaster,5.483333333333333,Validation
2019-04-08 15:00:00,Water Ride,19.466666666666665,Validation
2019-06-23 20:30:00,Flying Coaster,5.516666666666667,Validation
2021-08-03 10:45:00,Pirate Ship,26.5,Validation
2020-08-27 12:45:00,Water Ride,20.166666666666668,Validation
2018-12-21 10:45:00,Flying Coaster,20.95,Validation
2019-02-18 11:30:00,Water Ride,19.8,Validation
2022-06-01 12:45:00,Flying Coaster,40.96666666666667,Validation
2019-10-20 10:30:00,Flying Coaster,30.283333333333335,Validation
2022-08-16 17:15:00,Flying Coaster,12.05,Validation
2021-11-26 15:45:00,Pirate Ship,20.183333333333334,Validation
2019-08-30 12:45:00,Flying Coaster,36.96666666666667,Validation
2020-07-17 12:00:00,Flying Coaster,5.766666666666667,Validation
2020-09-17 15:30:00,Flying Coaster,7.583333333333333,Validation
2021-08-14 17:00:00,Water Ride,26.266666666666666,Validation
2019-07-08 18:00:00,Flying Coaster,23.683333333333334,Validation
2022-05-17 16:00:00,Flying Coaster,9.316666666666666,Validation
2020-07-31 14:00:00,Pirate Ship,27.5,Validation
2019-01-04 16:15:00,Water Ride,34.38333333333333,Validation
2019-08-07 10:00:00,Water Ride,33.1,Validation
2018-12-06 12:15:00,Flying Coaster,13.066666666666666,Validation
2022-03-24 10:30:00,Flying Coaster,25.066666666666666,Validation
2020-09-28 10:45:00,Pirate Ship,6.566666666666666,Validation
2021-08-03 12:00:00,Flying Coaster,26.966666666666665,Validation
2019-04-30 17:00:00,Flying Coaster,25.15,Validation
2022-01-02 15:30:00,Pirate Ship,24.65,Validation
2020-08-24 11:00:00,Water Ride,19.216666666666665,Validation
2020-08-24 09:00:00,Flying Coaster,19.1,Validation
2022-05-24 11:30:00,Flying Coaster,36.53333333333333,Validation
2022-04-17 09:15:00,Pirate Ship,34.3,Validation
2022-04-03 10:30:00,Water Ride,26.75,Validation
2019-02-02 14:45:00,Water Ride,30.216666666666665,Validation
2019-01-19 14:30:00,Flying Coaster,28.8,Validation
2022-03-26 10:00:00,Flying Coaster,51.71666666666667,Validation
2022-02-10 17:00:00,Flying Coaster,6.0,Validation
2019-04-22 15:15:00,Flying Coaster,28.033333333333335,Validation
2019-06-24 10:45:00,Flying Coaster,68.56666666666666,Validation
2020-03-11 14:15:00,Pirate Ship,18.0,Validation
2019-09-09 12:30:00,Water Ride,26.716666666666665,Validation
2021-12-10 15:45:00,Water Ride,27.233333333333334,Validation
2020-02-10 10:00:00,Pirate Ship,38.3,Validation
2021-08-23 16:30:00,Pirate Ship,28.616666666666667,Validation
2021-12-12 12:15:00,Water Ride,42.15,Validation
2018-11-07 14:00:00,Flying Coaster,5.9,Validation
2019-10-12 18:45:00,Flying Coaster,10.8,Validation
2019-10-31 17:30:00,Water Ride,3.8333333333333335,Validation
2019-10-31 18:00:00,Flying Coaster,13.133333333333333,Validation
2020-08-22 14:30:00,Flying Coaster,37.28333333333333,Validation
2020-02-21 14:00:00,Flying Coaster,50.11666666666667,Validation
2019-07-11 15:45:00,Water Ride,15.383333333333333,Validation
2020-02-10 10:00:00,Water Ride,20.566666666666666,Validation
2021-07-05 10:45:00,Pirate Ship,17.116666666666667,Validation
2019-05-22 14:15:00,Flying Coaster,25.416666666666668,Validation
2022-01-17 09:30:00,Water Ride,21.5,Validation
2021-11-15 10:00:00,Pirate Ship,26.566666666666666,Validation
2022-03-28 15:00:00,Flying Coaster,23.416666666666668,Validation
2021-10-06 16:30:00,Flying Coaster,7.883333333333334,Validation
2020-09-01 17:45:00,Pirate Ship,15.233333333333333,Validation
2018-12-07 17:30:00,Flying Coaster,4.95,Validation
2020-02-15 11:30:00,Flying Coaster,41.06666666666667,Validation
2019-07-26 20:15:00,Water Ride,8.883333333333333,Validation
2019-07-11 17:00:00,Water Ride,15.35,Validation
2018-11-11 13:15:00,Flying Coaster,31.466666666666665,Validation
2022-01-01 18:30:00,Water Ride,30.066666666666666,Validation
2021-07-29 15:30:00,Flying Coaster,12.916666666666666,Validation
2021-07-16 17:45:00,Flying Coaster,8.916666666666666,Validation
2020-07-22 11:30:00,Flying Coaster,6.783333333333333,Validation
2020-08-30 18:15:00,Pirate Ship,8.6,Validation
2018-12-29 12:15:00,Flying Coaster,45.36666666666667,Validation
2019-01-24 10:30:00,Water Ride,9.833333333333334,Validation
2018-11-30 14:30:00,Water Ride,17.0,Validation
2019-05-18 19:00:00,Water Ride,15.45,Validation
2020-01-11 13:45:00,Flying Coaster,56.78333333333333,Validation
2019-12-20 20:15:00,Pirate Ship,20.316666666666666,Validation
2019-12-16 16:30:00,Flying Coaster,6.366666666666666,Validation
2018-10-04 17:30:00,Flying Coaster,25.866666666666667,Validation
2019-09-08 11:30:00,Water Ride,23.316666666666666,Validation
2022-05-20 11:15:00,Water Ride,32.516666666666666,Validation
2019-01-20 15:15:00,Water Ride,27.766666666666666,Validation
2022-01-23 13:45:00,Pirate Ship,31.783333333333335,Validation
2019-11-09 12:00:00,Flying Coaster,40.96666666666667,Validation
2022-03-14 12:45:00,Flying Coaster,22.933333333333334,Validation
2019-05-13 20:30:00,Flying Coaster,3.65,Validation
2022-06-22 10:45:00,Water Ride,37.083333333333336,Validation
2021-12-26 13:30:00,Pirate Ship,40.31666666666667,Validation
2022-08-11 11:00:00,Flying Coaster,33.916666666666664,Validation
2019-09-23 09:45:00,Flying Coaster,21.833333333333332,Validation
2022-06-25 19:15:00,Flying Coaster,5.216666666666667,Validation
2021-07-07 11:00:00,Pirate Ship,16.066666666666666,Validation
2022-05-20 10:30:00,Water Ride,32.38333333333333,Validation
2018-10-30 15:00:00,Water Ride,24.35,Validation
2022-01-27 15:45:00,Water Ride,11.566666666666666,Validation
2021-11-13 19:00:00,Water Ride,15.233333333333333,Validation
2021-06-16 16:00:00,Water Ride,6.216666666666667,Validation
2019-02-07 13:00:00,Water Ride,16.133333333333333,Validation
2021-10-20 10:30:00,Pirate Ship,23.066666666666666,Validation
2019-06-16 16:45:00,Water Ride,11.683333333333334,Validation
2021-11-30 16:30:00,Water Ride,24.866666666666667,Validation
2022-06-26 20:00:00,Flying Coaster,6.383333333333334,Validation
2021-09-01 12:15:00,Water Ride,30.0,Validation
2019-02-22 10:00:00,Water Ride,27.866666666666667,Validation
2022-05-23 17:45:00,Water Ride,30.416666666666668,Validation
2022-08-08 15:15:00,Flying Coaster,22.15,Validation
2020-03-12 17:15:00,Pirate Ship,15.116666666666667,Validation
2019-03-15 15:45:00,Flying Coaster,9.583333333333334,Validation
2020-01-31 12:00:00,Water Ride,23.583333333333332,Validation
2018-10-03 12:00:00,Water Ride,14.966666666666667,Validation
2018-10-15 12:45:00,Pirate Ship,28.083333333333332,Validation
2021-08-05 11:00:00,Flying Coaster,22.933333333333334,Validation
2021-12-03 16:30:00,Flying Coaster,7.083333333333333,Validation
2019-08-23 17:45:00,Flying Coaster,9.85,Validation
2020-01-25 11:30:00,Flying Coaster,47.666666666666664,Validation
2020-08-13 11:15:00,Water Ride,19.533333333333335,Validation
2022-04-12 12:30:00,Water Ride,41.53333333333333,Validation
2019-04-11 11:00:00,Flying Coaster,42.333333333333336,Validation
2019-05-23 16:15:00,Water Ride,11.85,Validation
2021-12-21 14:30:00,Flying Coaster,40.5,Validation
2020-01-31 10:15:00,Water Ride,22.9,Validation
2019-04-04 20:00:00,Flying Coaster,3.1166666666666667,Validation
2018-11-02 12:45:00,Water Ride,67.68333333333334,Validation
2020-02-26 11:15:00,Pirate Ship,41.21666666666667,Validation
2019-12-23 18:45:00,Water Ride,20.833333333333332,Validation
2021-12-30 09:30:00,Water Ride,36.983333333333334,Validation
2018-10-17 11:15:00,Water Ride,17.316666666666666,Validation
2019-09-30 16:45:00,Flying Coaster,9.1,Validation
2020-03-06 17:00:00,Pirate Ship,15.3,Validation
2019-10-27 10:00:00,Water Ride,31.666666666666668,Validation
2020-03-13 17:15:00,Pirate Ship,10.033333333333333,Validation
2021-08-23 19:15:00,Pirate Ship,4.683333333333334,Validation
2019-09-18 13:30:00,Flying Coaster,20.15,Validation
2022-06-19 17:00:00,Water Ride,27.233333333333334,Validation
2019-08-07 20:30:00,Flying Coaster,5.4,Validation
2019-03-10 15:45:00,Water Ride,22.183333333333334,Validation
2019-07-27 17:45:00,Flying Coaster,11.483333333333333,Validation
2020-03-06 15:15:00,Pirate Ship,21.616666666666667,Validation
2019-01-20 10:30:00,Water Ride,26.05,Validation
2020-01-10 11:00:00,Flying Coaster,13.183333333333334,Validation
2018-12-04 12:00:00,Flying Coaster,9.066666666666666,Validation
2022-06-26 15:00:00,Flying Coaster,20.05,Validation
2019-10-19 11:00:00,Water Ride,36.43333333333333,Validation
2022-04-11 19:30:00,Water Ride,24.05,Validation
2022-04-19 15:30:00,Flying Coaster,23.15,Validation
2020-07-31 09:30:00,Flying Coaster,7.2,Validation
2021-11-28 19:00:00,Flying Coaster,4.5,Validation
2021-11-30 16:00:00,Water Ride,24.816666666666666,Validation
2019-10-22 19:00:00,Water Ride,12.95,Validation
2020-01-22 16:30:00,Pirate Ship,8.666666666666666,Validation
