DATETIME,ENTITY_DESCRIPTION_SHORT,y_pred,KEY
2022-07-15 15:00:00,Water Ride,32.67,Validation
2022-06-10 13:45:00,Flying Coaster,40.01,Validation
2019-12-14 14:00:00,Pirate Ship,40.81,Validation
2022-07-13 10:00:00,Flying Coaster,35.575,Validation
2020-01-29 12:45:00,Flying Coaster,13.445,Validation
2020-08-01 16:30:00,Water Ride,22.61,Validation
2022-06-17 18:00:00,Water Ride,25.455,Validation
2019-02-25 10:15:00,Flying Coaster,28.87,Validation
2021-12-09 13:15:00,Pirate Ship,31.93,Validation
2020-10-05 12:15:00,Pirate Ship,8.58,Validation
2021-09-04 17:45:00,Flying Coaster,11.48,Validation
2020-01-06 16:00:00,Pirate Ship,19.09,Validation
2022-03-20 09:30:00,Water Ride,31.775,Validation
2019-08-04 14:45:00,Flying Coaster,29.43,Validation
2019-04-17 17:15:00,Flying Coaster,27.995,Validation
2019-01-02 17:15:00,Flying Coaster,29.195,Validation
2019-06-09 14:15:00,Water Ride,35.09,Validation
2022-04-23 20:15:00,Flying Coaster,6.125,Validation
2019-11-16 10:45:00,Flying Coaster,33.91,Validation
2019-09-14 11:15:00,Water Ride,32.385,Validation
2022-05-18 13:00:00,Water Ride,30.95,Validation
2019-07-20 11:30:00,Flying Coaster,27.99,Validation
2019-01-05 13:30:00,Water Ride,38.935,Validation
2021-11-06 17:15:00,Pirate Ship,23.375,Validation
2022-04-12 14:45:00,Water Ride,38.235,Validation
2021-09-25 16:30:00,Flying Coaster,32.14,Validation
2019-09-09 15:30:00,Flying Coaster,18.18,Validation
2020-03-03 17:15:00,Pirate Ship,14.975,Validation
2022-04-26 17:00:00,Water Ride,28.46,Validation
2022-01-04 13:30:00,Pirate Ship,32.045,Validation
2021-07-30 12:30:00,Pirate Ship,28.535,Validation
2020-07-27 14:15:00,Pirate Ship,20.795,Validation
2022-04-19 12:15:00,Pirate Ship,46.885,Validation
2022-06-07 18:45:00,Water Ride,31.225,Validation
2020-03-02 16:15:00,Water Ride,19.375,Validation
2018-12-01 11:00:00,Flying Coaster,41.605,Validation
2021-09-19 17:15:00,Water Ride,20.43,Validation
2019-08-16 20:00:00,Flying Coaster,9.805,Validation
2019-08-07 13:00:00,Water Ride,35.4,Validation
2020-09-11 14:30:00,Pirate Ship,13.93,Validation
2019-03-23 10:00:00,Water Ride,34.01,Validation
2021-11-18 19:00:00,Water Ride,12.29,Validation
2022-05-14 16:15:00,Flying Coaster,22.585,Validation
2020-08-05 13:30:00,Flying Coaster,30.975,Validation
2022-03-05 18:30:00,Pirate Ship,19.13,Validation
2021-07-01 09:45:00,Pirate Ship,21.8,Validation
2022-06-09 17:15:00,Flying Coaster,13.25,Validation
2022-05-02 19:15:00,Pirate Ship,28.16,Validation
2019-03-02 15:45:00,Flying Coaster,28.965,Validation
2019-09-04 12:00:00,Flying Coaster,23.465,Validation
2022-02-22 14:30:00,Water Ride,29.17,Validation
2020-08-05 11:15:00,Flying Coaster,27.16,Validation
2022-06-17 18:00:00,Flying Coaster,8.05,Validation
2022-04-28 13:15:00,Water Ride,37.93,Validation
2022-04-21 18:00:00,Flying Coaster,11.75,Validation
2019-08-07 13:00:00,Flying Coaster,40.725,Validation
2021-08-06 11:45:00,Pirate Ship,21.11,Validation
2022-06-17 14:15:00,Pirate Ship,36.975,Validation
2021-06-23 14:00:00,Flying Coaster,29.645,Validation
2018-10-04 13:15:00,Pirate Ship,33.31,Validation
2019-10-06 11:00:00,Water Ride,27.0,Validation
2019-08-18 13:30:00,Water Ride,23.76,Validation
2020-10-27 14:00:00,Flying Coaster,23.175,Validation
2021-07-25 16:00:00,Flying Coaster,9.45,Validation
2019-04-23 10:45:00,Water Ride,39.2,Validation
2019-06-24 13:15:00,Flying Coaster,48.01,Validation
2021-10-19 13:15:00,Water Ride,29.69,Validation
2020-09-10 13:15:00,Pirate Ship,14.53,Validation
2020-02-26 18:15:00,Pirate Ship,6.425,Validation
2022-04-15 11:00:00,Water Ride,36.78,Validation
2021-10-07 15:15:00,Water Ride,14.605,Validation
2019-02-04 13:45:00,Water Ride,19.69,Validation
2020-02-13 15:15:00,Flying Coaster,9.125,Validation
2018-10-07 11:30:00,Water Ride,29.215,Validation
2022-01-19 09:15:00,Pirate Ship,25.86,Validation
2022-02-01 12:30:00,Water Ride,16.51,Validation
2020-07-15 10:00:00,Water Ride,14.845,Validation
2020-08-19 10:15:00,Flying Coaster,19.68,Validation
2022-05-06 13:45:00,Pirate Ship,38.53,Validation
2019-07-29 16:15:00,Flying Coaster,26.95,Validation
2022-07-13 10:00:00,Pirate Ship,35.66,Validation
2021-06-17 15:15:00,Pirate Ship,11.21,Validation
2020-09-13 13:15:00,Pirate Ship,25.43,Validation
2018-12-26 09:30:00,Water Ride,36.385,Validation
2020-08-08 15:15:00,Pirate Ship,32.605,Validation
2019-11-25 12:15:00,Water Ride,18.265,Validation
2020-07-16 15:45:00,Water Ride,15.925,Validation
2021-11-21 12:45:00,Flying Coaster,31.61,Validation
2020-02-23 17:15:00,Flying Coaster,13.575,Validation
2022-07-27 15:15:00,Water Ride,29.515,Validation
2020-10-04 11:45:00,Pirate Ship,21.695,Validation
2022-06-11 10:30:00,Flying Coaster,34.6,Validation
2021-07-30 17:45:00,Pirate Ship,20.865,Validation
2021-09-05 12:00:00,Water Ride,22.535,Validation
2019-01-12 10:00:00,Water Ride,31.2,Validation
2020-07-29 13:30:00,Flying Coaster,26.08,Validation
2019-03-20 17:15:00,Flying Coaster,21.32,Validation
2022-08-13 13:45:00,Pirate Ship,31.735,Validation
2019-12-19 15:30:00,Pirate Ship,26.995,Validation
2019-07-18 15:30:00,Water Ride,22.705,Validation
2022-08-03 13:45:00,Water Ride,28.625,Validation
2022-03-25 13:30:00,Pirate Ship,38.72,Validation
2020-01-05 13:15:00,Water Ride,30.92,Validation
2022-06-17 20:30:00,Flying Coaster,5.515,Validation
2019-12-29 18:30:00,Pirate Ship,22.805,Validation
2019-09-05 11:30:00,Flying Coaster,20.705,Validation
2020-10-24 10:15:00,Flying Coaster,28.515,Validation
2019-02-20 15:30:00,Flying Coaster,19.91,Validation
2019-06-21 12:00:00,Water Ride,27.345,Validation
2022-04-09 17:15:00,Flying Coaster,9.375,Validation
2022-05-29 10:15:00,Water Ride,37.215,Validation
2022-05-23 15:15:00,Flying Coaster,18.36,Validation
2022-02-19 11:30:00,Flying Coaster,34.645,Validation
2022-05-14 18:45:00,Water Ride,32.705,Validation
2022-05-04 18:45:00,Pirate Ship,27.475,Validation
2022-07-20 16:15:00,Pirate Ship,37.285,Validation
2022-04-20 20:30:00,Flying Coaster,5.44,Validation
2019-09-13 13:00:00,Water Ride,27.78,Validation
2021-06-27 16:00:00,Flying Coaster,25.07,Validation
2021-12-28 14:30:00,Flying Coaster,37.99,Validation
2022-02-15 17:00:00,Flying Coaster,8.715,Validation
2021-09-12 11:30:00,Water Ride,23.565,Validation
2018-11-02 14:45:00,Pirate Ship,56.665,Validation
2021-12-14 13:45:00,Flying Coaster,21.5,Validation
2020-08-18 16:30:00,Flying Coaster,15.895,Validation
2022-08-04 18:45:00,Flying Coaster,10.265,Validation
2020-08-12 11:15:00,Flying Coaster,23.775,Validation
2020-10-29 10:30:00,Flying Coaster,27.87,Validation
2019-01-01 10:00:00,Water Ride,31.335,Validation
2022-02-21 15:30:00,Water Ride,22.935,Validation
2018-10-02 17:00:00,Water Ride,17.55,Validation
2022-07-27 15:15:00,Flying Coaster,28.085,Validation
2021-07-23 14:15:00,Water Ride,16.94,Validation
2021-10-19 15:45:00,Water Ride,25.5,Validation
2020-07-28 10:15:00,Flying Coaster,16.63,Validation
2021-06-27 12:30:00,Water Ride,20.675,Validation
2019-04-21 10:30:00,Flying Coaster,35.615,Validation
2018-10-14 14:30:00,Flying Coaster,31.005,Validation
2022-02-26 17:00:00,Pirate Ship,20.6,Validation
2019-08-16 17:00:00,Water Ride,24.385,Validation
2020-01-05 16:45:00,Flying Coaster,14.075,Validation
2022-08-01 18:45:00,Water Ride,25.74,Validation
2021-12-11 18:00:00,Flying Coaster,3.935,Validation
2019-12-13 12:15:00,Pirate Ship,27.85,Validation
2022-06-28 16:45:00,Flying Coaster,12.745,Validation
2022-05-02 13:15:00,Pirate Ship,47.45,Validation
2021-10-13 12:00:00,Water Ride,21.52,Validation
2020-01-19 14:15:00,Water Ride,27.9,Validation
2021-10-09 13:30:00,Water Ride,27.14,Validation
2020-09-11 09:45:00,Flying Coaster,11.9,Validation
2019-12-24 14:15:00,Pirate Ship,29.42,Validation
2022-03-08 10:45:00,Pirate Ship,30.05,Validation
2021-08-28 17:45:00,Flying Coaster,13.91,Validation
2021-09-07 10:15:00,Pirate Ship,18.12,Validation
2019-09-15 11:45:00,Water Ride,27.15,Validation
2019-12-24 12:00:00,Flying Coaster,36.39,Validation
2022-01-03 11:45:00,Flying Coaster,33.6,Validation
2019-01-01 13:00:00,Water Ride,34.74,Validation
2022-04-04 13:00:00,Pirate Ship,39.48,Validation
2022-04-18 18:00:00,Water Ride,30.57,Validation
2018-11-06 13:15:00,Flying Coaster,9.985,Validation
2022-06-06 11:15:00,Pirate Ship,42.63,Validation
2019-04-23 17:00:00,Water Ride,34.65,Validation
2019-01-22 10:15:00,Flying Coaster,13.705,Validation
2020-08-13 16:45:00,Water Ride,15.58,Validation
2019-12-17 15:30:00,Flying Coaster,7.855,Validation
2021-12-20 15:45:00,Water Ride,32.535,Validation
2022-06-29 16:15:00,Flying Coaster,11.92,Validation
2018-11-04 12:45:00,Water Ride,32.34,Validation
2022-06-16 18:15:00,Pirate Ship,31.215,Validation
2020-09-26 11:45:00,Water Ride,24.765,Validation
2020-09-24 12:45:00,Flying Coaster,10.9,Validation
2019-12-21 19:15:00,Pirate Ship,14.635,Validation
2022-08-08 13:15:00,Pirate Ship,36.72,Validation
2021-09-29 14:00:00,Flying Coaster,13.65,Validation
2019-12-27 09:15:00,Water Ride,30.135,Validation
2019-12-24 18:30:00,Pirate Ship,22.17,Validation
2019-11-02 19:15:00,Flying Coaster,10.46,Validation
2019-03-25 14:00:00,Flying Coaster,44.15,Validation
2022-04-25 18:45:00,Water Ride,26.24,Validation
2021-06-17 12:30:00,Flying Coaster,25.005,Validation
2021-12-11 10:00:00,Pirate Ship,33.37,Validation
2020-10-11 15:15:00,Water Ride,21.29,Validation
2022-05-26 15:30:00,Pirate Ship,32.29,Validation
2021-08-24 17:45:00,Water Ride,26.965,Validation
2019-02-28 11:15:00,Water Ride,27.105,Validation
2019-05-20 13:30:00,Flying Coaster,23.475,Validation
2021-10-10 13:00:00,Pirate Ship,28.11,Validation
2022-07-20 09:45:00,Pirate Ship,33.955,Validation
2022-01-13 16:30:00,Pirate Ship,32.605,Validation
2022-02-27 17:45:00,Flying Coaster,9.435,Validation
2018-11-03 19:00:00,Pirate Ship,17.3,Validation
2020-08-18 10:45:00,Flying Coaster,24.14,Validation
2020-08-08 11:00:00,Pirate Ship,27.28,Validation
2019-12-31 15:30:00,Water Ride,17.355,Validation
2019-11-12 12:00:00,Water Ride,20.965,Validation
2021-10-12 16:15:00,Flying Coaster,7.645,Validation
2022-06-13 13:00:00,Pirate Ship,38.96,Validation
2021-12-01 10:45:00,Flying Coaster,23.495,Validation
2019-08-02 12:15:00,Water Ride,29.095,Validation
2020-03-01 14:30:00,Flying Coaster,26.98,Validation
2021-10-31 11:15:00,Pirate Ship,25.28,Validation
2019-07-22 15:45:00,Flying Coaster,23.28,Validation
2022-07-07 18:30:00,Flying Coaster,6.37,Validation
2022-05-31 17:30:00,Flying Coaster,11.955,Validation
2021-08-20 10:45:00,Water Ride,26.97,Validation
2021-09-28 10:15:00,Flying Coaster,20.08,Validation
2018-11-01 16:30:00,Flying Coaster,28.825,Validation
2022-04-05 19:00:00,Flying Coaster,6.78,Validation
2020-09-02 12:30:00,Water Ride,10.275,Validation
2021-10-23 18:00:00,Water Ride,13.12,Validation
2018-11-24 17:15:00,Flying Coaster,15.54,Validation
2022-03-15 11:45:00,Water Ride,27.33,Validation
2021-10-15 11:15:00,Pirate Ship,22.695,Validation
2021-10-21 13:00:00,Flying Coaster,22.105,Validation
2022-03-31 11:00:00,Water Ride,24.95,Validation
2019-04-04 15:45:00,Flying Coaster,13.445,Validation
2022-03-16 13:00:00,Flying Coaster,22.86,Validation
2022-01-09 12:45:00,Flying Coaster,25.53,Validation
2022-08-12 15:45:00,Flying Coaster,16.135,Validation
2022-03-20 14:30:00,Water Ride,38.65,Validation
2022-07-05 13:45:00,Water Ride,35.12,Validation
2019-04-02 17:45:00,Flying Coaster,12.245,Validation
2022-04-09 12:45:00,Flying Coaster,28.615,Validation
2020-08-29 17:15:00,Water Ride,23.685,Validation
2019-10-16 16:15:00,Flying Coaster,11.1,Validation
2019-01-08 10:00:00,Water Ride,16.99,Validation
2020-10-14 15:00:00,Flying Coaster,6.76,Validation
2020-02-27 09:45:00,Water Ride,23.34,Validation
2022-05-18 13:00:00,Flying Coaster,28.79,Validation
2018-10-21 15:15:00,Pirate Ship,40.295,Validation
2021-12-21 09:15:00,Flying Coaster,27.85,Validation
2021-08-16 10:45:00,Pirate Ship,25.895,Validation
2020-03-10 12:30:00,Pirate Ship,26.215,Validation
2019-05-16 13:00:00,Flying Coaster,31.74,Validation
2021-10-04 10:30:00,Flying Coaster,15.235,Validation
2019-05-31 17:30:00,Flying Coaster,32.52,Validation
2022-07-25 13:45:00,Flying Coaster,36.395,Validation
2022-06-21 10:15:00,Flying Coaster,24.98,Validation
2021-08-01 13:00:00,Pirate Ship,24.94,Validation
2018-11-02 19:45:00,Flying Coaster,13.75,Validation
2022-08-01 15:30:00,Water Ride,25.805,Validation
2019-06-28 12:30:00,Water Ride,25.335,Validation
2021-08-29 10:45:00,Flying Coaster,26.325,Validation
2020-02-12 12:15:00,Pirate Ship,19.15,Validation
2022-03-29 12:30:00,Water Ride,34.545,Validation
2020-01-20 11:30:00,Flying Coaster,40.405,Validation
2020-10-29 10:30:00,Water Ride,21.93,Validation
2021-10-09 13:30:00,Flying Coaster,32.31,Validation
2018-12-31 18:00:00,Flying Coaster,10.64,Validation
2020-10-16 09:30:00,Water Ride,16.135,Validation
2021-07-25 13:15:00,Flying Coaster,12.605,Validation
2021-08-05 18:00:00,Pirate Ship,19.865,Validation
2020-02-18 11:45:00,Flying Coaster,45.365,Validation
2021-08-18 12:30:00,Pirate Ship,29.395,Validation
2019-09-28 19:00:00,Water Ride,19.1,Validation
2021-08-09 11:15:00,Water Ride,28.045,Validation
2022-03-15 11:45:00,Pirate Ship,30.06,Validation
2022-06-30 13:15:00,Pirate Ship,29.015,Validation
2021-12-26 19:45:00,Pirate Ship,20.295,Validation
2022-08-14 19:15:00,Flying Coaster,6.275,Validation
2020-01-03 16:30:00,Pirate Ship,31.12,Validation
2021-11-07 16:15:00,Flying Coaster,9.835,Validation
2021-11-26 13:45:00,Pirate Ship,25.945,Validation
2021-09-02 17:45:00,Water Ride,18.77,Validation
2019-09-08 17:30:00,Flying Coaster,12.89,Validation
2020-02-29 12:00:00,Flying Coaster,48.955,Validation
2020-08-12 17:15:00,Water Ride,16.645,Validation
2019-08-22 17:15:00,Water Ride,25.01,Validation
2022-02-24 10:15:00,Water Ride,30.565,Validation
2022-07-08 10:15:00,Flying Coaster,26.67,Validation
2021-07-17 13:30:00,Pirate Ship,26.305,Validation
2022-04-23 20:15:00,Pirate Ship,19.085,Validation
2020-10-16 11:45:00,Flying Coaster,28.035,Validation
2020-01-13 15:15:00,Flying Coaster,13.76,Validation
2022-02-09 14:30:00,Flying Coaster,20.65,Validation
2018-10-23 17:00:00,Water Ride,28.41,Validation
2019-07-24 11:15:00,Flying Coaster,28.25,Validation
2019-01-09 12:45:00,Water Ride,21.135,Validation
2020-09-10 15:15:00,Water Ride,8.015,Validation
2020-08-30 11:45:00,Pirate Ship,19.0,Validation
2019-05-16 13:00:00,Water Ride,20.62,Validation
2019-03-03 14:30:00,Water Ride,29.86,Validation
2019-02-11 14:00:00,Flying Coaster,35.88,Validation
2019-12-30 11:30:00,Water Ride,30.88,Validation
2020-10-22 11:30:00,Pirate Ship,24.46,Validation
2022-04-16 19:15:00,Water Ride,29.465,Validation
2022-04-11 10:45:00,Water Ride,35.37,Validation
2022-07-14 09:45:00,Pirate Ship,38.635,Validation
2020-02-20 14:30:00,Flying Coaster,32.075,Validation
2020-08-12 17:15:00,Flying Coaster,10.0,Validation
2020-10-08 11:45:00,Pirate Ship,12.4,Validation
2020-02-24 13:30:00,Flying Coaster,40.965,Validation
2022-02-09 11:00:00,Pirate Ship,33.735,Validation
2018-12-22 13:45:00,Water Ride,40.605,Validation
2018-11-17 12:15:00,Water Ride,35.845,Validation
2020-07-13 18:00:00,Flying Coaster,15.66,Validation
2022-01-11 10:00:00,Pirate Ship,29.5,Validation
2021-08-19 18:45:00,Water Ride,21.095,Validation
2022-03-21 12:15:00,Water Ride,32.615,Validation
2022-04-12 10:30:00,Flying Coaster,37.805,Validation
2021-10-30 16:45:00,Flying Coaster,31.53,Validation
2020-09-16 12:45:00,Flying Coaster,9.045,Validation
2018-10-28 19:00:00,Pirate Ship,18.61,Validation
2019-05-02 10:15:00,Water Ride,27.14,Validation
2018-10-08 15:30:00,Flying Coaster,13.495,Validation
2020-08-05 16:30:00,Flying Coaster,21.3,Validation
2019-09-07 19:45:00,Flying Coaster,7.5,Validation
2020-08-02 12:00:00,Pirate Ship,21.845,Validation
2020-08-09 16:45:00,Water Ride,21.28,Validation
2022-06-26 09:45:00,Flying Coaster,24.72,Validation
2021-11-12 13:45:00,Pirate Ship,30.87,Validation
2018-10-26 18:30:00,Flying Coaster,11.195,Validation
2021-12-09 17:00:00,Water Ride,19.16,Validation
2019-09-23 17:30:00,Water Ride,13.51,Validation
2021-11-26 13:45:00,Water Ride,27.805,Validation
2021-10-05 14:15:00,Flying Coaster,10.445,Validation
2022-04-27 20:15:00,Flying Coaster,5.475,Validation
2019-11-06 12:30:00,Flying Coaster,6.855,Validation
2021-09-20 17:45:00,Water Ride,13.775,Validation
2021-12-24 12:00:00,Flying Coaster,24.18,Validation
2019-12-27 12:30:00,Water Ride,39.37,Validation
2022-02-26 17:00:00,Flying Coaster,12.06,Validation
2019-06-23 12:00:00,Flying Coaster,39.485,Validation
2020-09-05 11:15:00,Pirate Ship,25.355,Validation
2022-06-07 18:45:00,Pirate Ship,28.465,Validation
2021-07-27 16:00:00,Flying Coaster,8.305,Validation
2019-07-30 12:15:00,Flying Coaster,35.865,Validation
2022-06-13 15:00:00,Pirate Ship,32.705,Validation
2019-08-03 13:45:00,Water Ride,29.105,Validation
2022-04-20 10:30:00,Pirate Ship,44.895,Validation
2021-12-03 13:45:00,Flying Coaster,18.115,Validation
2022-07-17 12:30:00,Pirate Ship,29.56,Validation
2021-12-20 18:30:00,Flying Coaster,8.315,Validation
